rawText,ingredientMasterId
"엔테로코쿠스 페칼리스 유산균{ENTEROCOCCUS FAECALIS의 생균으로 100,000,000,000개/g 이상, 희석제(옥수수전분) 적량}",541
"엘엠씨520 비피더스균(프로바이오틱스 Bifidobacterium breve 300,000,000,000 CFU/g 이상)",541
연어이리추출물(DOTTM연어핵산)(제2019-5호),390
연어이리추출물(DOT™연어핵산),390
연어코연골추출물(제2025-42호),391
연어펩타이드,392
열처리녹차추출물,393
엽산 (엽산으로서 98% 이상),395
엽산(엽산-91%),395
"엽산분말(가루, 과립)(100%)",395
"엽산분말(가루, 과립)(엽산 100 % )",395
영지버섯균사체추출분말,397
영지버섯자실체추출물 (베타글루칸으로서 53mg/g 이상),396
오가피열매50%주정추출물건조엑스,398
"오메가-3 지방산함유유지(정제어유 99.7%, 토코페롤혼합형 0.21%, 해바라기유 0.09% / EPA와 DHA의 합 70%)",399
오메가-3 지방산함유유지(참치유),399
오메가-3지방산함유유지(정제어유(EPA와 DHA의 합-30%이상)),399
오메가3 지방산 함유 유지(EPA/DHA 의 합 70%),399
오메가3 지방산 함유 유지(정제어유/EPA와 DHA의 합 55%),399
오메가3 지방산 함유 유지유지(Oil)(EPA와 DHA의 합 55% 이상),399
오미자·두충·구기자추출복합물,400
오미자박추출물(제2025-31호),401
오미자추출대두복합물,402
오미자추출물(기능성원료인정제2016-21호),403
옥수수배아추출물,405
옥수수수염․레몬밤추출복합물(CL-5MoA),406
옥수수수염추출물등 복합물 (CL-5MoA),407
"옥타코사놀 함유 유지분말(가루, 과립)",408
"옥타코사놀 함유 유지분말(가루, 과립)(미강(쌀겨추출물))",408
옥타코사놀(12% 이상),408
옥타코사놀(미강 유래),408
옥타코사놀(미강),408
옥타코사놀분말(미강100%),408
옥타코사놀분말(미강유),408
올리브잎주정추출물,409
올리브잎주정추출물 EFLA943,410
옻나무 추출분말,411
와사비잎 추출물(NCWL01),412
와일드 망고 종자추출물(IGOB131),413
와일드망고 종자추출물,413
요오드칼륨(요오드 76%),414
"요오드칼륨분말(가루, 과립)",414
요오드화칼륨(요오드로서 75% 이상 함유),414
우뭇가사리추출물,415
우슬 등 복합물(HL-Joint100),416
유니벡스대나무잎추출물,417
유단백가수분해물,418
"유단백가수분해물(농축유청단백50%,가수분해유청단백30%,분리대두단백20%)",418
유단백가수분해물(락티움)(αs1-casein(f91-100)(mg/g)),419
유단백가수분해물(락티움_αs1-casein 2.1%이상),418
"유단백가수분해물분말(가루, 과립)(농축유청단백50%,가수분해유청단백30%,분리대두단백20%)",418
유단백추출물,420
"유당혼합분말(가루, 과립)",90
유비퀴놀(Ubiquinol),421
"유산균 혼합분말(가루, 과립)(7종알파)",541
"유산균 혼합분말(가루, 과립)(9종)",541
"유산균 혼합분말(가루, 과립)(혼합유산균 9)",541
"유산균(Enterococcus faecium, 1*10^9/g)",541
"유산균(Lactobacillus acidophillus, 1*10^9/g)",541
"유산균(Lactobacillus acidophilus, 1*10^9/g)",541
유산균(Lactobacillus reuteri(1.5×10의9승 CFU/g이상)],541
유산균[(Enterococcus faecium 1.1*10의9승 CFU/g 이상)]20%,541
유산균[Enterococcus faecalis (1.7×10의9승 CFU/g 이상)],541
유산균[Lactobacillus acidophilus(1.1*10의9승 CFU/g 이상)]20%,541
"유산균[Lactobacillus acidophilus(3*10의8승/g 이상)50%Lactobacillus reuteri(3.5*10의8승/g 이상) 50%, 계 100%]20%",541
유산균[Lactobacillus paracasei (1.1*10^9 CFU/g이상)]20%,541
"유산균김치배양물 [락토바실러스 카제이(Lactobacillus casei 30,000,000,000/g이상)]",541
유산균발효 홍삼농축액(농축물),541
유산균발효 홍삼발효 농축액,541
유산균발효 홍삼발효 추출물(추출액)(50 million CFU/g),541
유산균발효다시마추출물,423
유산균발효다시마추출물(동결건조물 및 분무건조물),424
유산균발효마늘추출물분말,426
"유산균배양액분말(가루, 과립)(락토바실러스 불가리쿠스)",541
"유산균배양액분말(가루, 과립)(아연 9.5% 이상)",541
유산균복합물(AB-LIFE®)(기능성원료인정제2022-15호),427
유산균분말(Lactobacillus acidophilus 100억 이상/g),541
"유산균분말[Lactobacillus acidophilus 200,000,000/g이상]",541
유산균분말[Lactobacillus plantarum(1.5×10의9승 CFU/g 이상)]20%,541
"유산균분말[Lactobacillus rhamnosus 200,000,000/g이상]",541
"유성 비타민A 지방산에스테르(비타민A 팔미테이트 55.5%, 땅콩유 43.5%, Dl-α-토코페롤 1%)",300
"유성 비타민A 지방산에스테르(비타민A팔미테이트 58%, 토코페롤 2%, 해바라기유 40%)",300
"유성비타민A지방산에스테르(비타민A팔미트산염 55.5%, 가공유지 43.5%, DL-알파-토코페롤 1%)",300
"유청분말(가루, 과립)",90
"유청칼슘(밀크칼슘, 칼슘24%)",491
"유청칼슘(비소성, 칼슘함량 25%이상)",491
유청칼슘(칼슘 25%),491
"유청칼슘(칼슘함량 27%이상, 비소성)",491
유청칼슘(칼슘함량20%이상),491
유크림농축분말,429
"은행잎 추출물분말(가루, 과립)(플라보놀 배당체 24%)",430
은행잎 추출물추출물(추출액)분말(분말 추출물),430
은행잎추출물((플라보놀배당체 240~300mg/g)),430
은행잎추출물(플라보놀배당체 24%이상),430
이눌린(식이섬유 85%),431
"이눌린/치커리추출물분말(가루, 과립)(식이섬유 800 mg/g 이상)",432
"이눌린/치커리추출물분말(가루, 과립)(식이섬유소 800mg/g 이상 함유)",432
이눌린/치커리추출물추출물(추출액)분말(분말 추출물)(식이섬유 함량 90% 이상),432
이소말토올리고당,433
인디안구스베리·새싹보리추출복합물(IB Complex),434
"인산철분말(가루, 과립)",482
인삼 농축액(진세노사이드 Rg1과 Rb1의 합0.6%),435
인삼(뿌리),435
인삼(뿌리)농축액(농축물)(100),435
"인삼(뿌리)농축액(농축물)(고형분60%, 원료삼비율: 인삼근50%, 미삼50%)",435
"인삼(뿌리)농축액(농축물)(백삼근70%,백미삼30%, 고형분60%이상)",435
"인삼(뿌리)농축액(농축물)(원료삼비율: 인삼근50%,미삼50%)",435
"인삼(원료삼 배합비율: 인삼근류 50%, 미삼류 50%, 진세노사이드 Rg1과 Rb1의 합10mg/g)",435
인삼(진세노사이드 Rg1과 Rb1의 합 1.2%),435
인삼(진세노사이드 Rg1과 Rb1의 합 1.5%),435
인삼가수분해농축액,436
"인삼가수분해농축액(진세노사이드 Rg1 5.0 mg/g, Compound K 5.0 mg/g)",436
인삼가수분해농축액농축액(농축물),436
인삼가시오갈피 등 혼합추출물,437
인삼농축액(고형분 60%이상),435
"인삼농축액(국산,백삼100%,6년근,진세노사이드Rg1Rb1의합1mg/g,고형분60%이상)",435
"인삼농축액(농축물)((고형분 60%이상,진세노사이드 Rg1+Rb1 합 6mg/g) 원료삼배합비율 (백삼근 70%,백미삼30%)....100%)",435
"인삼농축액(농축물)(고형분 60%, 진세노사이드 Rg1 + Rb1 0.7%)",435
인삼농축액(농축물)(고형분 60%이상),435
"인삼농축액(농축물)(고형분 함량 60 % 이상, 원료삼 배합비율(%):인삼근류:미삼류=50:50, 진세노사이드 Rg1과 Rb1의 합: 25 ㎎/g)",435
"인삼농축액(농축물)(고형분 함량 68% 이상, 원료삼배합비율 (%): 인삼근류:미삼류=70:30
)",435
"인삼농축액(농축물)(고형분함량 60 % 이상, 원료삼배합비율 ; 인삼근류:미삼류= 50 %: 50 %, 진세노사이드 Rg1과 Rb1의 합: 15 ㎎/g)",435
"인삼농축액(농축물)(원료삼 배합비율: 인삼근류 50%, 미삼류 50%, 진세노사이드 Rg1과 Rb1의 합 10mg/g)",435
인삼농축액(농축물)(인삼근100%),435
"인삼농축액(농축물)(인삼근70%, 미삼30%)",435
"인삼농축액(농축물)(인삼근류 60%, 미삼류 40%)",435
인삼농축액(농축물)(진세노사이드 Rg1 및 Rb1 의 합 15mg/g),435
인삼농축액(농축물)(진세노사이드 Rg1과 Rb1의 합 15mg/g),435
"인삼농축액(농축물)(진세노사이드 Rg1과 Rb1의 합 4.5mg/g, 원료삼배합비율 : 홍삼근류 70%, 홍삼미류 30%)",435
인삼농축액(농축물)분말,435
"인삼농축액(농축물)분말(원료삼 배합비율: 인삼근류 50%, 미삼류 50%, 진세노사이드Rg1과 Rb1의 합 10mg/g)",435
인삼농축액(농축물)분말(인삼100%),435
인삼농축액(농축물)분말(진세노사이드 Rg1과 Rb1의 합 25 ㎎/g),435
인삼농축액(진세노사이드 Rg1과 Rb1의 합 0.4%),435
인삼농축액(진세노사이드 Rg1과 Rb1의 합 4mg/g),435
인삼농축액(진세노사이드 Rg1과 Rb1의 합 8mg/g),435
인삼농축액(진세노사이드 Rg1과 Rb1의 합: 0.45%),435
인삼다당체추출물,438
"인삼발효 농축액(고형분함량 60 % 이상, 진세노사이드 Rg1과 Rb1의 합: 6 ㎎/g, 원료삼배합비율;인삼근류:미삼류= 50:50)",435
"인삼분말(가루, 과립)(Ginsenoside Rg1, Rb1의 합 5mg/g, 원료삼배합비율: 인삼근 100%)",435
인삼분말(진세노사이드 Rg1과 Rb1의 합 0.15%),435
인삼분말(진세노사이드 Rg1과 Rb1의 합 0.48%),435
인삼분말(진세노사이드 Rg1과 Rb1의 합),435
인삼분말(진세노사이드 Rg1과 Rb1의 합: 0.3%),435
인삼분말(진세노사이드Rg1과 Rb1의 합 : 0.401%),435
인삼추출물,439
인삼추출액,435
자몽추출물등 복합물(Sinetrol),440
자색옥수수속대·포엽추출분말,441
자일로올리고당(xylooligosaccharide) 액상,443
자일리톨(2004-2),444
작약추출물등복합물(HT074),445
잔나비걸상버섯균사체,446
장미꽃잎추출물(NOVAROSE®),447
저분자돈태반펩타이드,449
저분자유청단백가수분해물(제2023-22호),450
저분자유청펩타이드,451
저분자유청펩타이드(제2024-29호),451
저분자콜라겐펩타이드 AG,453
저분자콜라겐펩타이드GT,454
저분자콜라겐펩타이드NS,455
저분자콜라겐펩타이드SH,456
적포도발효농축액,457
"전칠삼추출물 등 복합물(전칠삼추출물(뿌리), 숙지황(지황의뿌리), 가시오가피(줄기껍질))",458
"전칠삼추출물 등 복합물분말(가루, 과립)",458
전호잎추출물,459
정어리펩타이드(기능성원료인정제2004-1호),460
정어리펩타이드SP100N(바릴티로신-0.05%),460
정제어유(DHA+EPA 35%이상),25
정제어유(DHA와EPA의 합 30%이상),25
"정제어유(EPA 18%, DHA 12% 이상)",25
정제어유(EPA 와 DHA의 합 30.0% 이상),25
정제어유(EPA+DHA 27.0%),25
"정제어유(EPA17%이상, DHA11%이상)",25
정제어유(EPA18%함유),25
"정제어유(EPA7%이상, DHA 7%이상)",25
정제어유(EPA와 DHA의 합으로  25%),25
정제어유(EPA와 DHA의 합으로  250mg/g),25
정제어유(EPA와 DHA의 합으로서 30%이상),25
"정제어유(정제어유 99%, 디-토코페롤혼합형 1%)",25
"정제어유(정제어유 99.7%,D-토코페롤혼합형 0.3%)",25
"정제어유(정제어유 99.8%, 비타민E(토코페롤혼합형) 0.2%)",307
"정제어유(정제어유 99.8%, 천연 토코페롤 혼합형 0.2%)",25
"정제어유(정제어유 99.8%, 토코페롤혼합형 0.2%)",25
"정제어유(정제어유 99.8, 토코페롤 0.2)",25
"정제어유(정제어유(정제어유99.7%,D-토코페롤혼합형0.3%)99.8%,대두레시틴0.2%)",307
젖산철(철 19.0%),482
젖산철(철-16%),482
젖산철(철로서 17.5%),482
젖산철(철로서18%함유),482
젖산철(철로서20%함유),482
젖산철(철분16%이상),482
젖산철(철함량 20.0%이상),482
젖산철분말(철로서20%함유),482
"젖산칼슘분말(가루, 과립)",491
제삼인산칼슘(비소성),491
제삼인산칼슘(소성),491
"조류 DHA 유지(Oil)(DHA 40% 이상, 조류DHA유지 99.49%, D-α-토코페롤추출물유지 0.5%, 아스코르빌파르미테이트분말 0.01%)",307
"조류 DHA 유지(Oil)(조류DHA추출유지 96.27%, 고올레산해바라기유 3.19%, 로즈마리추출물 0.3%, D-토코페롤혼합형 0.21%, 아스코르빌파르미테이트 0.03%)",307
중쇄지방산(MCFA) 함유유지,461
증숙생강추출분말(GGE03),462
증숙생강추출분말(GGE03)(제2022-24호),462
지각상엽추출혼합물,463
지방산복합물 FAC(Fatty Acid Complex),464
지아잔틴 추출물,465
지초추출물,466
지초추출분말,467
지초추출분말(제2025-52호),467
찔레나무뿌리추출물(RosaFlora®),468
차전자피(식이섬유80% 이상),471
차전자피(식이섬유함량 80%이상),471
차전자피(차전자피100%),469
차즈기추출물,472
참깨박추출물,473
참나리추출분말,474
참당귀 추출분말(Nutragen),476
참당귀·녹용·황기 복합추출물,475
참당귀황기추출복합물(SHPro®),477
천마 등 복합추출물(HX106),479
천마추출물,480
천심련 추출물 (ParActin®),481
청국장균배양정제물(폴리감마글루탐산칼륨),483
청호추출분말(리베라템)(제2021-20호),484
초록입홍합추출오일,485
초록입홍합추출오일(기능성원료인정제2004-8호),486
초록입홍합추출오일복합물,486
"초록입홍합추출오일복합물(EPA/DHA/DPA/알파-LINOLENIC ACID 80.6MG/G이상, 초록입홍합추출오일32.25%, 올리브유64.53%, 비타민E(D-알파-토코페롤)3.22%)",486
"초록입홍합추출오일복합물(docosahexanoic acid(DHA), eicosapentaenoic acid(EPA), dacosapentaenoic(DPA), a-Linolenic acid(ALA) 합으로 80.6mg/g 이상)",486
"초록입홍합추출오일복합물(초록입홍합추출오일 32.25%, D-알파-토코페롤 3.22%, 올리브오일 64.53%)",486
"초록입홍합추출오일복합물(초록입홍합추출오일 32.25%, 올리브유 64.53%, d-a-토코페롤 3.22%)",486
"초록입홍합추출오일복합물{건강기능식품기능성원료인정제2005-7호, EPA/DHA/DPA/알파-LINOLENIC ACID 80.6MG/G이상, 초록입홍합추출오일32.25%, 올리브유64.53%, 비타민E(D-알파-토코페롤)3.22%}",486
초록입홍합추출오일복합물원료,486
카카오분말,488
칸탈로프멜론추출물,489
칼슘,491
"칼슘 (유청칼슘(칼슘24%이상), 칼슘 (해조칼슘(칼슘함량 30%이상)",491
"칼슘 혼합분말(가루, 과립)(말뼈산야초추출물)",491
"칼슘 혼합분말(가루, 과립)(말뼈산야초칼슘)",491
"칼슘(패각분말(칼슘 38%), 해조칼슘(칼슘함량31%)",491
칼슘(패각칼슘 - 35%),491
칼슘(해조),491
칼슘(해조칼슘 - 32%),491
칼슘-PGA(BLS),491
"칼슘-PGA(BLS)분말(가루, 과립)(폴리감마글루탐산 90%이상)",491
"칼슘[해조분말(비소성, 칼슘-32%이상)]",491
칼슘건조분말(난각),491
"칼슘분말(가루, 과립)(산호칼슘(풍화퇴적))",491
"칼슘분말(가루, 과립)(패각발효생성유기산칼슘)",491
"칼슘분말(가루, 과립)(해조칼슘)",491
칼슘혼합액,491
커피만노올리고당분말,492
코엔자임 Q10 혼합분말,493
코엔자임 Q10 혼합용액,493
코엔자임 Q10(코엔자임Q10함량 98%이상),493
"코엔자임 Q10분말(가루, 과립)(코엔자임Q10 98% 이상)",493
코엔자임Q10 추출물,493
코엔자임Q10제품,493
코엔자임Q10혼합물,493
콘드로이친(기능성원료인정제2020-1호),494
콜레우스 포스콜리 추출물 Forslean,495
콜레우스 포스콜리 추출물(포스콜린 83~125 mg/g),496
콩․보리 발효복합물,497
크레아틴모노하이드레이트(99%이상),500
"크롬 분말(가루, 과립)(건조효모)",501
크롬효모,501
크릴오일 (superba boost),502
크릴오일(FJH-KO),503
크릴오일등복합물(FlexPro MDⓇ),504
클로렐라(기능성원료 인정 제2010-52호)(고시형),505
클로렐라(기능성원료인정제2014-60호),505
클로렐라(분말),505
"클로렐라분말(가루, 과립)(엽록소함량 10mg/g 이상(총엽록소 1%))",505
클로렐라속 조류(고시형),505
클로렐라원말(엽록소 1000mg/100g),505
클로렐라원말(엽록소20mg/g이상),505
클로렐라원말(엽록소함량 10mg/g 이상),505
"클로렐라원말(조단백질50%이상함유, 엽록소1000mg/100g 이상함유, 철10mg/100g이상함유, 비타민B2 2mg/100g이상함유)",505
클로렐라원말(총 엽록소 10mg/g 이상),505
클로렐라원말(총엽록소-2.0%),505
클로렐라원말(총엽록소20mg/g이상),505
클로렐라추출물분말,505
"키토산(글루코사민으로서80%이상,게)",506
키토산(글루코사민함량 100%이상),506
키토산분말,506
키토산분말 (글루코사민 함량80%이상),506
키토산분말(게),506
키토산분말(글루코사민 80%이상),506
키토산분말(글루코사민으로80%이상),506
키토산분말(글루코사민으로서 850mg/g 이상),506
키토산분말(글루코사민으로서 함량 80%이상),506
키토산분말(총글루코사민으로서100%),506
키토산분말(키토산 80% 이상),506
키토올리고당분말,508
"키토올리고당분말(가루, 과립)",508
"키토올리고당분말(가루, 과립)(파코스)",508
"키토올리고당분말(사용원료: 키토산, 염산, 셀룰라아제)",508
"키토올리고당분말(사용원료:키토산,젖산,셀룰라아제)",508
"키토올리고당분말(키토올리고당 80.0% 이상, 게)",508
키토올리고당분말(키토올리고당함량80%함유),508
키토올리고당분말(함량 50%이상),508
키토올리고당추출물(추출액)분말(분말 추출물),508
타가토스,509
타마린드강황주정추출복합물(TamaFlexⓇ),510
타히보 추출물(TabetriⓇ),511
탄산칼슘(비소성),491
탄산칼슘(소성),491
탄산칼슘(칼슘 34%이상),491
탄산칼슘(칼슘 40%),491
탄산칼슘(칼슘 함량 40%),491
"탄산칼슘(혼합제제)(탄산칼슘 51, 구연산 24, DL-사과산 24, 덱스트린 0.5, 정제수 0.5)",491
"탄산칼슘혼합제제(탄산칼슘51.0%, 구연산24.0%, DL-사과산24.0%, 덱스트린0.5%, 정제수0.5%)",491
태극삼농축액(농축물),435
"태극삼농축액(농축물)(원료삼배합비율: 태극삼근50%, 태극미삼50%)",435
태극삼농축액(진노사이드 Rg1과 Rb1의 합 4mg/g),435
"태극삼분말(가루, 과립)",435
태극삼분말(진세노사이드 Rg1과 Rb1의 합 3mg/g),435
털부처꽃추출물,513
테아닌(L-테아닌 90%),514
테아닌(Theanine),515
테트라셀미스추이건조분말,516
토마토추출물((all-trans)-lycopene 5%이상),517
토마토추출물(기능성원료인정제2008-51호),517
토마토추출물(제2008-51호),517
티아이소크라이시스루테아분말,519
파크랜 크랜베리 분말(PACranTM Whole Cranberry Powder),521
파크랜크랜베리추출분말(기능성원료인정제2014-34호),522
판토텐산칼슘(분말),523
판토텐산칼슘(판토텐산 90%),523
판토텐산칼슘(판토텐산-91.59%),523
판토텐산칼슘(판토텐산으로서 90%),523
판토텐산칼슘[판토텐산으로서91%이상],523
팔밋올레산 함유 명태(알래스카폴락)유래 정제어유,524
"패각칼슘(비소성, 칼슘 39%이상)",491
"패각칼슘(비소성, 칼슘으로서 38%함유)",491
"패각칼슘(비소성, 칼슘함량 35%이상)",491
"패각칼슘(비소성,칼슘으로서35%함유)",491
패각칼슘(비소성칼슘함량 35%),491
"패각칼슘분말(비소성,칼슘35%함유)",491
포도 종자 추출물,525
포도과피 효소발효추출물(KL-GEFE),526
포도블루베리추출혼합분말(Memophenol TM)(기능성원료인정제2019-30호),527
포도블루베리추출혼합분말(기능성원료인정제2019-30호),527
포도씨 추출물,528
포도씨 효소분해 추출 분말(기능성원료인정제2013-9호),528
포도잎추출물(HP-01),529
포스파티딜세린(LECI-PS 90 PN IP),531
"포스파티딜세린(포스파티딜세린 53, 정제가공유지 47)",530
포스파티딜세린(포스파티딜세린함량40%),530
"포스파티딜세린용액(액)(포스파티딜세린54%(포스파티딜세린으로서40%), 정제가공유지 47%)",530
"폴리감마글루탐산분말(가루, 과립)",532
폴리덱스트로스(식이섬유 70%이상함유),533
폴리덱스트로스(식이섬유 75%),533
폴리덱스트로스(식이섬유 85%함유),533
폴리덱스트로스(식이섬유 90%),533
폴리덱스트로스(식이섬유 90%이상),533
폴리덱스트로스(식이섬유 90%함유),533
표고버섯균사체 AHCC(2008-78호),535
표고버섯균사체 AHCC(α-glucan 280mg/g),535
"표고버섯균사체 AHCC(α-glucan 300mg/g, 표고버섯균사체배양물 76.7%, 시클로덱스트린 23.3% 제2008-78호)",535
"표고버섯균사체 AHCC(표고버섯균사체배양물 76.7%, 시클로덱스트린 23.3%,α-glucan 280mg/g)",535
"표고버섯균사체 AHCC분말(가루, 과립)",535
"표고버섯균사체AHCC{제2008-78호, α-glucan 280mg/g, (표고버섯균사체배양물 76.7%, 시클로덱스트린 23.3%)}",535
표고버섯균사체추출물분말(기능성원료 인정 제2009-3호),536
푸마르산제일철(분말),482
푸마르산제일철(철 31% 이상),482
푸마르산제일철(철로서32%함유),482
푸마르산제일철분말(철로서 32%함유),482
풋사과 농축분말(APPLOZINⓇ),537
풋사과농축분말(APPLOZIN),538
프락토올리고당(프락토올리고당분말(프락토올리고당-90%이상),540
프락토올리고당분말(프락토올리고당 90%함유),540
프락토올리고당분말(프락토올리고당90%이상),540
프로바이오틱스 ATP,542
"프로바이오틱스(Bifidobacterium animalis spp. Lactis BB-12 3.0 x 100,000,000,000 CFU/g)",541
프로바이오틱스(Lactiplantibacillus plantarum KC3)·익모초추출복합물(CKDB-315),545
프로바이오틱스(Lactiplantibacillus plantarum Q180)·미세조류(Phaeodactylum tricornutum) 복합물(CKDB-,546
프로바이오틱스(드시모네),547
"프로바이오틱스동결건조(락토바실러스 루테리 93.4%, sucrose 3.3%, 쌀가루 3.3%)",541
프로바이오틱스동결건조(락토바실러스 루테리 유산균(Lactobacillus reuteri) ),541
"프로바이오틱스동결건조(락토바실러스 살리바리우스 93.4%, sucrose 3.3%, 쌀가루 3.3%)",541
프로바이오틱스동결건조(락토바실러스 살리바리우스 유산균(Lactobacillus salivarius)),541
"프로바이오틱스동결건조(락토바실러스 플란타럼 93.4%, sucrose 3.3%, 쌀가루 3.3%)",541
프로바이오틱스동결건조(락토바실러스 플란타럼 유산균(Lactobacillus plantarum)),541
"프로바이오틱스동결분말(Lactobacillus plantarum 생균으로 200,000,000,000 CFU/g 이상, 희석제(결정셀룰로오스) 적량)",541
"프로폴리스(총플라보노이드 1.3%이상, 프로폴리스고형분 16%이상)",550
"프로폴리스(총플라보노이드 1.5%이상, 프로폴리스고형분 18%이상)",550
"프로폴리스(총플라보노이드 2.0%이상, 프로폴리스고형분24%이상)",550
"프로폴리스(총플라보노이드 2.4%이상, 프로폴리스고형분 29%이상)",550
"프로폴리스(총플라보노이드 3.3%이상, 프로폴리스고형분 37%이상)",550
프로폴리스망고스틴껍질복합물,549
프로폴리스추출물(총 플라보노이드 7%이상),550
프로폴리스추출물(총플라보노이드함량1%이상),550
"프로폴리스추출물분말(가루, 과립)( 추출물 70%, 덱스트린 30%)",550
"프로폴리스추출물분말(가루, 과립)((프로폴리스추출물 22.2%, 옥수수전분 66.7%, 갈매보리수나무(열매)농축액(농 축물) 분말 11.1%))",550
"프로폴리스추출물분말(가루, 과립)(총 플라보노이드 8%이상, 프로폴리스70, 말토덱스트린30)",550
"프로폴리스추출물분말(가루, 과립)(총플라보노이드 8% 이상, 프로폴리스추출물 70%, 덱스트린 30%)",550
"프로폴리스추출물분말(가루, 과립)(총플라보노이드 8% 이상, 프로폴리스추출물 70%, 말토덱스트린 30%)",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스추출물70%,말토덱스트린30%)",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스추출물80%, 말토덱스트린20%)",550
"프로폴리스추출물분말(가루, 과립)(프로폴리스추출물분말90%,말토덱스트린10% /  합계 : 100%)",550
프로폴리스추출물분말(총플라보노이드 7%이상),550
프로폴리스추출물분말(총플라보노이드7.2%함유),550
프로폴리스추출물분말(총플라보노이드함량 6.5%이상),550
"프로폴리스추출물분말(프로폴리스추출물80%, 말토덱스트린20%)",550
프로폴리스추출물분말(플라보노이드 5%이상),550
프로폴리스추출물분말(플라보노이드1%이상),550
프로폴리스추출물분말(호주산),550
"프로폴리스추출물분말[브라질산(프로폴리스추출물분말85%, 말토덱스트린15%], 황산아연",550
"프로폴리스추출물추출물(에탄올52%, 프로폴리스40%, 정제수8%)",550
프로폴리스추출물추출물(추출액)분말(분말 추출물),550
"프로폴리스추출물혼합물{프로폴리스추출물(총플라보노이드 함량5%이상)25.00%, 시클로덱스트린 75.00%}",550
플란타김치유산균,541
피니톨,551
피니톨 분말(기능성원료인정제2014-65호),552
피로인산제이철 (Fe 8%이상),482
"피로인산제이철(피로인산제일철80%, 식물성경화유20%)",482
"피로인산제이철혼합제제(피로인산제이철 26.6%, 덱스트린 59.7%, 정제소금 7.1%, 글리세린지방산에스테르 5.3%, 대두레시틴 1.3%)",482
피롤로퀴놀린퀴논이나트륨염(NOVAQ®),553
피리독신염산염(비타민B6로서 80%),304
피리독신염산염(비타민B6으로서 82.27%),304
"피리독신염산염분말(가루, 과립)",304
"피브로인추출물 BF-7(티로신 5.68 ~ 8.53mg/g, 알라닌 6.7 ~ 10.05mg/g)",554
피브로인추출물(BF-7®)(제2009-46호),554
"피엘에이지(PLAG, 1-palmitoyl-2-linoleoyl-3-acetyl-rac-g",556
피카오프레토 분말 등 복합물(ClearGuardTM),557
피토쏘야(Phyto soya),559
핑거루트추출물(판두라틴),561
핑거루트추출분말,562
핑거루트추출분말(기능성원료인정제2012-36호),562
핑거루트추출분말(판두라틴),562
하고초추출분말,563
한삼덩굴추출분말,564
한삼덩굴추출분말(HSy2),564
"해조분말(비소성, 식용해조분말 95%, 옥수수전분 5%)",491
"해조분말(비소성, 칼슘으로서 32.0%)",491
"해조분말(비소성, 칼슘함량32.0%이상)",491
해조분말(칼슘 32%),491
"해조분말(칼슘 32%이상, 마그네슘함량 2.2% 이상)",491
해조분말(칼슘),491
해조분말(칼슘32%이상),491
해조분말(칼슘함량 32%이상),491
"해조칼슘(비소성, 칼슘함량 32%)",491
"해조칼슘(비소성,칼슘으로서 32%이상)",491
"해조칼슘(비소성,칼슘으로서32%함유)",491
해조칼슘(비소성칼슘 34%),491
해조칼슘(칼슘 30%이상),491
해조칼슘(칼슘 31%),491
해조칼슘(칼슘 32%이상),491
해조칼슘(칼슘-32%),491
"해조칼슘(칼슘함량 32%이상, 비소성)",491
해조칼슘(칼슘함량30%이상),491
"해조칼슘분말(가루, 과립)",491
해조칼슘분말(칼슘함량30%이상),491
"해조칼슘분말(칼슘함량30%이상,해조칼슘분말96%,옥수수전분4%)",491
해태올리고펩타이드,567
헛개나무과병추출분,570
헛개나무과병추출분말(제2008-55호),570
"헛개나무과병추출분말(퀘르세틴 5.9~8.9ug/g, (헛개나무과병 62.5%, 덱스트린 37.5%), 제2008-55호)",570
"헛개나무과병추출분말분말(가루, 과립)",570
"헛개나무과병추출분말분말(가루, 과립)(헛개나무과병추출물 10 대 덱스트린 6)",570
"헤마토코쿠스 추출물(헤마토코쿠스추출물 80%, 홍화씨유 20%)",572
"헤마토코쿠스 추출물(헤마토코쿠스추출물 80%, 홍화씨유 20%/ 아스타잔틴 5%)",572
"헤마토코쿠스 추출물(헤마토코쿠스추출물 94.8%, 올리브유 5%, 로즈마리추출물 0.2%)",572
"헤마토코쿠스 추출물(헤마토코쿠스추출물94.8%(아스타잔틴10.6%), 올리브유5%, 로즈마리추출물0.2%)",572
"헤마토코쿠스 추출물(헤마토코쿠스추출물97%,비타민E3%)",572
헤마토코쿠스 추출물유지(Oil),572
헤모힘 당귀등 혼합추출물,573
헴철(철 1% 이상),482
헴철(철 2%),482
헴철(철분1%이상),482
헴철(철함량 1.0%이상),482
헴철분말(철 1.06%),482
헴철분말(철로서1%함유),482
현삼추출물,574
호로파종자 등 추출복합물,575
호로파종자추출물,577
호로파종자추출물(TestofenⓇ),578
호로파종자추출물(기능성원료인정제2019-15호),578
"호박씨추출물등 복합물(Polyphenol derivatives(피로갈롤: Pyrogallol) 18mg/g, 대두이소플라본배당체 40mg/g)",579
"호박씨추출물등 복합물({(호박씨추출물87.5%,대두배아추출물12.5%),(Polyphenolderivatives(피로갈롤:Pyrogallol)1.8%대두이소플라본배당체4.0%)})",579
